Unnamed: 0,trial_type_id,full_phrase,full_phrase_language,target_side,dataset_id,distractor_id,target_id,trial_type_aux_data,vanilla_trial,dataset_name,text1,image1,text2,image2,unique_pair,image_similarity,text_similarity
72,4066,"ila wil, ich, .. .",zxx,right,28,918,902,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,chile,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/casillas_tseltal_2015/raw_data/split_images/ich.png,doorway,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/casillas_tseltal_2015/raw_data/split_images/t'inel.png,902_918,0.5937561,0.72396
73,4067,"ila wil, ixim, a!",zxx,left,28,919,903,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,corn,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/casillas_tseltal_2015/raw_data/split_images/ixim.png,tree,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/casillas_tseltal_2015/raw_data/split_images/te.png,903_919,0.6490904,0.7840833
74,4068,"ila wil, nichim, a!",zxx,left,28,920,914,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,flower,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/casillas_tseltal_2015/raw_data/split_images/nichim.png,egg,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/casillas_tseltal_2015/raw_data/split_images/tomut.png,914_920,0.600085,0.808202
75,4069,"ila wil, xawin, ya xba jletik!",zxx,left,28,921,925,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,cat,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/casillas_tseltal_2015/raw_data/split_images/xawin.png,dog,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/casillas_tseltal_2015/raw_data/split_images/tz'i.png,921_925,0.7545016,0.93097997
76,4070,"ila wil, mut, ya xba jletik!",zxx,right,28,922,912,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,chicken,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/casillas_tseltal_2015/raw_data/split_images/mut.png,skirt,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/casillas_tseltal_2015/raw_data/split_images/tzek'.png,912_922,0.65568864,0.7605372
77,4071,"ila wil, bojch, a!",zxx,left,28,923,899,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,bowl,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/casillas_tseltal_2015/raw_data/split_images/bojch.png,tortilla,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/casillas_tseltal_2015/raw_data/split_images/wa.png,899_923,0.72518,0.7747909
78,4072,"ila wil, baso, ya xba jletik!",zxx,right,28,924,898,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,cup,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/casillas_tseltal_2015/raw_data/split_images/baso.png,bed,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/casillas_tseltal_2015/raw_data/split_images/waybal.png,898_924,0.6200953,0.82326174
79,4073,"ila wil, tzek', a!",zxx,right,28,925,922,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,skirt,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/casillas_tseltal_2015/raw_data/split_images/tzek'.png,cat,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/casillas_tseltal_2015/raw_data/split_images/xawin.png,922_925,0.6624478,0.77855146
80,4074,"ila wil, karo, .. .",zxx,right,28,926,906,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,casillas_tseltal_2015,car,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/casillas_tseltal_2015/raw_data/split_images/karo.png,chair,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/casillas_tseltal_2015/raw_data/split_images/xila.png,906_926,0.4992497,0.82303655
81,10135,Where's the baby? Can you see it?,eng,left,78,2282,2262,,1,fernald_marchman_2012,baby,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/baby1_18_left.jpg,doggy,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/doggie1_18_left.jpg,2262_2282,0.6493278,0.89471954
82,10137,Where's the baby? Can you see it?,eng,left,78,2283,2263,,1,fernald_marchman_2012,baby,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/baby2_18_left.jpg,doggy,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/doggie2_18_left.jpg,2263_2283,0.74567217,0.89471954
83,10138,Where's the baby? Can you see it?,eng,left,78,2284,2264,,1,fernald_marchman_2012,baby,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/baby3_18_left.jpg,doggy,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/doggie3_18_left.jpg,2264_2284,0.71206546,0.89471954
84,10140,Where's the baby? Can you see it?,eng,right,78,2285,2265,,1,fernald_marchman_2012,baby,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/baby4_18_left.jpg,doggy,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/doggie4_18_left.jpg,2265_2285,0.71363705,0.89471954
85,10141,Look at the ball. Do you like it?,eng,left,78,2290,2266,,1,fernald_marchman_2012,ball,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/ball1_18_left.jpg,shoe,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/shoe1_18_left.jpg,2266_2290,0.5480738,0.83144027
86,10143,Look at the ball. Do you like it?,eng,left,78,2291,2267,,1,fernald_marchman_2012,ball,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/ball2_18_left.jpg,shoe,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/shoe2_18_left.jpg,2267_2291,0.6678024,0.83144027
87,10144,Look at the ball. Do you like it?,eng,right,78,2292,2268,,1,fernald_marchman_2012,ball,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/ball3_18_left.jpg,shoe,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/shoe3_18_left.jpg,2268_2292,0.5221106,0.83144027
88,10146,Look at the ball. Do you like it?,eng,right,78,2293,2269,,1,fernald_marchman_2012,ball,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/ball4_18_left.jpg,shoe,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/shoe4_18_left.jpg,2269_2293,0.6477358,0.83144027
89,10147,Where's the birdie? Can you find it?,eng,right,78,2286,2270,,1,fernald_marchman_2012,birdy,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/birdy1_18_left.jpg,kitty,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/kitty1_18_left.jpg,2270_2286,0.69991094,0.86370075
90,10149,Where's the birdie? Can you find it?,eng,right,78,2287,2271,,1,fernald_marchman_2012,birdy,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/birdy2_18_left.jpg,kitty,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/kitty2_18_left.jpg,2271_2287,0.68432814,0.86370075
91,10150,Where's the birdie? Can you find it?,eng,left,78,2288,2272,,1,fernald_marchman_2012,birdy,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/birdy3_18_left.jpg,kitty,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/kitty3_18_left.jpg,2272_2288,0.6118545,0.86370075
92,10152,Where's the birdie? Can you find it?,eng,left,78,2289,2273,,1,fernald_marchman_2012,birdy,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/birdy4_18_left.jpg,kitty,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/kitty4_18_left.jpg,2273_2289,0.6434311,0.86370075
93,10153,Where's the book? Can you see it?,eng,left,78,2279,2274,,1,fernald_marchman_2012,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/book2_18_left.jpg,car,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/car2_18_left.jpg,2274_2279,0.3084843,0.8594286
94,10154,Where's the book? Can you see it?,eng,right,78,2278,2275,,1,fernald_marchman_2012,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/book1_18_left.jpg,car,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/car1_18_left.jpg,2275_2278,0.39523774,0.8594286
95,10156,Where's the book? Can you see it?,eng,right,78,2280,2276,,1,fernald_marchman_2012,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/book3_18_left.jpg,car,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/car3_18_left.jpg,2276_2280,0.50166667,0.8594286
96,10158,Where's the book? Can you see it?,eng,right,78,2281,2277,,1,fernald_marchman_2012,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/book4_18_left.jpg,car,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/car4_18_left.jpg,2277_2281,0.42202395,0.8594286
97,10183,Where's the doggy? Can you see it?,eng,left,78,2305,2294,,1,fernald_marchman_2012,doggy,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/doggie1_24_left.jpg,baby,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/baby1_24_left.jpg,2294_2305,0.6493278,0.89471954
98,10184,Show me the juice. Do you like it?,eng,right,78,2310,2295,,1,fernald_marchman_2012,juice,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/juice1_24_left.jpg,car,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/car2_24_left.jpg,2295_2310,0.5078365,0.8531613
99,10185,Where's  the birdie? Can you find it?,eng,left,78,2300,2296,,1,fernald_marchman_2012,birdy,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/birdy1_24_left.jpg,kitty,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/kitty1_24_left.jpg,2296_2300,0.69991094,0.86370075
100,10186,Which is the red ball?  Check that out!,eng,right,78,2303,2297,,0,fernald_marchman_2012,ball,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/ballred_30_left.jpg,shoe,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/shoeblue_30_left.jpg,2297_2303,0.6293829,0.83144027
101,10187,Where's the baby? Can you see it?,eng,left,78,2302,2298,,1,fernald_marchman_2012,baby,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/baby2_24_left.jpg,doggy,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/doggie2_24_left.jpg,2298_2302,0.74567217,0.89471954
102,10188,Give me the cookie. Do you like it?,eng,right,78,2356,2299,,1,fernald_marchman_2012,cookie,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/cookie3_24_left.jpg,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/book1_24_left.jpg,2299_2356,0.5371782,0.8291289
103,10190,Look at the car.  Check that out!,eng,left,78,2304,2301,,1,fernald_marchman_2012,car,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/car1_24_left.jpg,juice,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/juice2_24_left.jpg,2301_2304,0.5280816,0.8531613
104,10191,That's a doggie on the deebo.,eng,right,78,2305,2302,,0,fernald_marchman_2012,doggy,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/doggie2_24_left.jpg,baby,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/baby1_24_left.jpg,2302_2305,0.70325667,0.89471954
105,10193,That's a birdy over there.,eng,right,78,2307,2296,,1,fernald_marchman_2012,birdy,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/birdy1_24_left.jpg,kitty,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/kitty2_24_left.jpg,2296_2307,0.6941941,0.86370075
106,10194,Drink the juice. Do you like it?,eng,left,78,2357,2304,,0,fernald_marchman_2012,juice,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/juice2_24_left.jpg,car,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/car3_24_left.jpg,2304_2357,0.60553116,0.8531613
107,10198,Which is the blue ball?  Do you like it?,eng,right,78,2309,2306,,0,fernald_marchman_2012,ball,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/ballblue_30_left.jpg,shoe,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/shoered_30_left.jpg,2306_2309,0.603614,0.83144027
108,10199,Where's the kitty? Can you find it?,eng,left,78,2312,2307,,1,fernald_marchman_2012,kitty,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/kitty2_24_left.jpg,birdy,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/birdy2_24_left.jpg,2307_2312,0.68432814,0.86370075
109,10200,There's a baby on the deebo.,eng,left,78,2294,2298,,0,fernald_marchman_2012,baby,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/baby2_24_left.jpg,doggy,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/doggie1_24_left.jpg,2294_2298,0.6840553,0.89471954
110,10201,Read the book. Check that out!,eng,right,78,2311,2308,,0,fernald_marchman_2012,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/book2_24_left.jpg,cookie,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/cookie2_24_left.jpg,2308_2311,0.3769024,0.8291289
111,10203,Drive the car. Check that out!,eng,right,78,2358,2310,,0,fernald_marchman_2012,car,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/car2_24_left.jpg,juice,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/juice3_24_left.jpg,2310_2358,0.5505722,0.8531613
112,10211,Read the book.  Check that out!,eng,left,78,2359,2313,,0,fernald_marchman_2012,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/book3_24_left.jpg,cookie,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/cookie1_24_left.jpg,2313_2359,0.5709889,0.8291289
113,10217,Where's the doggy?  Can you see it?,eng,left,78,2316,2314,,1,fernald_marchman_2012,doggy,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/doggie3_24_left.jpg,baby,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/baby3_24_left.jpg,2314_2316,0.71206546,0.89471954
114,10220,That's a birdie on the deebo.,eng,left,78,2300,2312,,0,fernald_marchman_2012,birdy,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/birdy2_24_left.jpg,kitty,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/kitty1_24_left.jpg,2300_2312,0.6806559,0.86370075
115,10227,Where's the deebo? Can you see the deebo?,eng,left,78,2360,2315,,0,fernald_marchman_2012,novel,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/NovelB-moon_24_left.jpg,novel,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/NovelA-moon_24_left.jpg,2315_2360,0.88310766,1.0
116,10238,Where's  the birdie? Can you find it?,eng,left,78,2361,2317,,1,fernald_marchman_2012,birdy,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/birdy3_24_left.jpg,kitty,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/kitty3_24_left.jpg,2317_2361,0.6118545,0.86370075
117,10243,You can drive the tempo. Drive the tempo.,eng,left,78,2362,2318,,0,fernald_marchman_2012,tempo,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/teylgy_30_left.jpg,massager,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/massorgy_30_left.jpg,2318_2362,0.67866576,0.76260066
118,10245,You can drive the tempo. Drive the tempo.,eng,right,78,2363,2319,,0,fernald_marchman_2012,tempo,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/tegrgy_30_left.jpg,massager,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/massylgy_30_left.jpg,2319_2363,0.6324633,0.76260066
119,10247,You can eat the manju. Eat the manju.,eng,right,78,2364,2320,,0,fernald_marchman_2012,manju,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/manjugrgy_30_left.jpg,fan,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/fanblgy_30_left.jpg,2320_2364,0.5888802,0.7792269
120,10249,You can eat the manju. Eat the manju.,eng,left,78,2365,2321,,0,fernald_marchman_2012,manju,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/manjuwhgy_30_left.jpg,fan,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/fernald_marchman_2012/raw_data/images/fanprgy_30_left.jpg,2321_2365,0.6153553,0.7792269
